lemma_id,doc_id,sent_idx,sentence,tokens_json,lemmas_json,lemmas_with_case_json,lemmatized_text,lemmatized_text_with_case,pos_tags_json,cleaned_version,created_at
545,doc_7ceb,274,"The job that is named sleep 60 runs for 60 seconds. When the job completes, LSF sends email to report the job completion.","[""The"", ""job"", ""that"", ""is"", ""named"", ""sleep"", ""60"", ""runs"", ""for"", ""60"", ""seconds"", ""."", ""When"", ""the"", ""job"", ""completes"", "","", ""LSF"", ""sends"", ""email"", ""to"", ""report"", ""the"", ""job"", ""completion"", "".""]","[""the"", ""job"", ""that"", ""be"", ""name"", ""sleep"", ""60"", ""run"", ""for"", ""60"", ""second"", ""."", ""when"", ""the"", ""job"", ""complete"", "","", ""LSF"", ""send"", ""email"", ""to"", ""report"", ""the"", ""job"", ""completion"", "".""]","[""The"", ""job"", ""that"", ""be"", ""name"", ""sleep"", ""60"", ""run"", ""for"", ""60"", ""second"", ""."", ""When"", ""the"", ""job"", ""complete"", "","", ""LSF"", ""send"", ""email"", ""to"", ""report"", ""the"", ""job"", ""completion"", "".""]","the job that be name sleep 60 run for 60 second . when the job complete , LSF send email to report the job completion .","The job that be name sleep 60 run for 60 second . When the job complete , LSF send email to report the job completion .","[""DET"", ""NOUN"", ""PRON"", ""AUX"", ""VERB"", ""NOUN"", ""NUM"", ""NOUN"", ""ADP"", ""NUM"", ""NOUN"", ""PUNCT"", ""SCONJ"", ""DET"", ""NOUN"", ""VERB"", ""PUNCT"", ""PROPN"", ""VERB"", ""NOUN"", ""PART"", ""VERB"", ""DET"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
546,doc_7ceb,275,You can use the job ID to monitor the status of a speciﬁc job.,"[""You"", ""can"", ""use"", ""the"", ""job"", ""ID"", ""to"", ""monitor"", ""the"", ""status"", ""of"", ""a"", ""speciﬁc"", ""job"", "".""]","[""you"", ""can"", ""use"", ""the"", ""job"", ""ID"", ""to"", ""monitor"", ""the"", ""status"", ""of"", ""a"", ""speciﬁc"", ""job"", "".""]","[""You"", ""can"", ""use"", ""the"", ""job"", ""ID"", ""to"", ""monitor"", ""the"", ""status"", ""of"", ""a"", ""speciﬁc"", ""job"", "".""]",you can use the job ID to monitor the status of a speciﬁc job .,You can use the job ID to monitor the status of a speciﬁc job .,"[""PRON"", ""AUX"", ""VERB"", ""DET"", ""NOUN"", ""PROPN"", ""PART"", ""VERB"", ""DET"", ""NOUN"", ""ADP"", ""DET"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
547,doc_7ceb,276,"If all hosts are busy, the job is not started immediately and the STAT column says PEND.","[""If"", ""all"", ""hosts"", ""are"", ""busy"", "","", ""the"", ""job"", ""is"", ""not"", ""started"", ""immediately"", ""and"", ""the"", ""STAT"", ""column"", ""says"", ""PEND"", "".""]","[""if"", ""all"", ""host"", ""be"", ""busy"", "","", ""the"", ""job"", ""be"", ""not"", ""start"", ""immediately"", ""and"", ""the"", ""STAT"", ""column"", ""say"", ""PEND"", "".""]","[""If"", ""all"", ""host"", ""be"", ""busy"", "","", ""the"", ""job"", ""be"", ""not"", ""start"", ""immediately"", ""and"", ""the"", ""STAT"", ""column"", ""say"", ""PEND"", "".""]","if all host be busy , the job be not start immediately and the STAT column say PEND .","If all host be busy , the job be not start immediately and the STAT column say PEND .","[""SCONJ"", ""DET"", ""NOUN"", ""AUX"", ""ADJ"", ""PUNCT"", ""DET"", ""NOUN"", ""AUX"", ""PART"", ""VERB"", ""ADV"", ""CCONJ"", ""DET"", ""PROPN"", ""NOUN"", ""VERB"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
548,doc_7ceb,277,"Control job execution with bstop, bresume, and bkill
Use LSF commands to suspend (bstop), resume (bresume), and kill (bkill) jobs.","[""Control"", ""job"", ""execution"", ""with"", ""bstop"", "","", ""bresume"", "","", ""and"", ""bkill"", ""\n"", ""Use"", ""LSF"", ""commands"", ""to"", ""suspend"", ""("", ""bstop"", "")"", "","", ""resume"", ""("", ""bresume"", "")"", "","", ""and"", ""kill"", ""("", ""bkill"", "")"", ""jobs"", "".""]","[""control"", ""job"", ""execution"", ""with"", ""bstop"", "","", ""bresume"", "","", ""and"", ""bkill"", ""\n"", ""Use"", ""LSF"", ""command"", ""to"", ""suspend"", ""("", ""bstop"", "")"", "","", ""resume"", ""("", ""bresume"", "")"", "","", ""and"", ""kill"", ""("", ""bkill"", "")"", ""job"", "".""]","[""Control"", ""job"", ""execution"", ""with"", ""bstop"", "","", ""bresume"", "","", ""and"", ""bkill"", ""\n"", ""Use"", ""LSF"", ""command"", ""to"", ""suspend"", ""("", ""bstop"", "")"", "","", ""resume"", ""("", ""bresume"", "")"", "","", ""and"", ""kill"", ""("", ""bkill"", "")"", ""job"", "".""]","control job execution with bstop , bresume , and bkill 
 Use LSF command to suspend ( bstop ) , resume ( bresume ) , and kill ( bkill ) job .","Control job execution with bstop , bresume , and bkill 
 Use LSF command to suspend ( bstop ) , resume ( bresume ) , and kill ( bkill ) job .","[""NOUN"", ""NOUN"", ""NOUN"", ""ADP"", ""NOUN"", ""PUNCT"", ""ADJ"", ""PUNCT"", ""CCONJ"", ""NOUN"", ""SPACE"", ""PROPN"", ""PROPN"", ""NOUN"", ""PART"", ""VERB"", ""PUNCT"", ""VERB"", ""PUNCT"", ""PUNCT"", ""VERB"", ""PUNCT"", ""NOUN"", ""PUNCT"", ""PUNCT"", ""CCONJ"", ""VERB"", ""PUNCT"", ""NOUN"", ""PUNCT"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
549,doc_7ceb,278,"bstop command
To suspend a running job, use the bstop command and specify the job ID:
Job <1266> is being stopped
If the job was running when it was stopped, the bjobs command shows USUSP status for job 1266:","[""bstop"", ""command"", ""\n"", ""To"", ""suspend"", ""a"", ""running"", ""job"", "","", ""use"", ""the"", ""bstop"", ""command"", ""and"", ""specify"", ""the"", ""job"", ""ID"", "":"", ""\n"", ""Job"", ""<"", ""1266"", "">"", ""is"", ""being"", ""stopped"", ""\n"", ""If"", ""the"", ""job"", ""was"", ""running"", ""when"", ""it"", ""was"", ""stopped"", "","", ""the"", ""bjobs"", ""command"", ""shows"", ""USUSP"", ""status"", ""for"", ""job"", ""1266"", "":""]","[""bstop"", ""command"", ""\n"", ""to"", ""suspend"", ""a"", ""running"", ""job"", "","", ""use"", ""the"", ""bstop"", ""command"", ""and"", ""specify"", ""the"", ""job"", ""ID"", "":"", ""\n"", ""Job"", ""<"", ""1266"", "">"", ""be"", ""be"", ""stop"", ""\n"", ""if"", ""the"", ""job"", ""be"", ""run"", ""when"", ""it"", ""be"", ""stop"", "","", ""the"", ""bjobs"", ""command"", ""show"", ""USUSP"", ""status"", ""for"", ""job"", ""1266"", "":""]","[""bstop"", ""command"", ""\n"", ""To"", ""suspend"", ""a"", ""running"", ""job"", "","", ""use"", ""the"", ""bstop"", ""command"", ""and"", ""specify"", ""the"", ""job"", ""ID"", "":"", ""\n"", ""Job"", ""<"", ""1266"", "">"", ""be"", ""be"", ""stop"", ""\n"", ""If"", ""the"", ""job"", ""be"", ""run"", ""when"", ""it"", ""be"", ""stop"", "","", ""the"", ""bjobs"", ""command"", ""show"", ""USUSP"", ""status"", ""for"", ""job"", ""1266"", "":""]","bstop command 
 to suspend a running job , use the bstop command and specify the job ID : 
 Job < 1266 > be be stop 
 if the job be run when it be stop , the bjobs command show USUSP status for job 1266 :","bstop command 
 To suspend a running job , use the bstop command and specify the job ID : 
 Job < 1266 > be be stop 
 If the job be run when it be stop , the bjobs command show USUSP status for job 1266 :","[""ADJ"", ""NOUN"", ""SPACE"", ""PART"", ""VERB"", ""DET"", ""NOUN"", ""NOUN"", ""PUNCT"", ""VERB"", ""DET"", ""ADJ"", ""NOUN"", ""CCONJ"", ""VERB"", ""DET"", ""NOUN"", ""PROPN"", ""PUNCT"", ""SPACE"", ""PROPN"", ""X"", ""NUM"", ""X"", ""AUX"", ""AUX"", ""VERB"", ""SPACE"", ""SCONJ"", ""DET"", ""NOUN"", ""AUX"", ""VERB"", ""SCONJ"", ""PRON"", ""AUX"", ""VERB"", ""PUNCT"", ""DET"", ""PROPN"", ""NOUN"", ""VERB"", ""PROPN"", ""NOUN"", ""ADP"", ""NOUN"", ""NUM"", ""PUNCT""]",1,2025-12-02T14:35:33Z
550,doc_7ceb,279,"% bjobs
JOBID USER STAT QUEUE FROM_HOST","[""%"", ""bjobs"", ""\n"", ""JOBID"", ""USER"", ""STAT"", ""QUEUE"", ""FROM_HOST""]","[""%"", ""bjobs"", ""\n"", ""JOBID"", ""USER"", ""STAT"", ""QUEUE"", ""FROM_HOST""]","[""%"", ""bjobs"", ""\n"", ""JOBID"", ""USER"", ""STAT"", ""QUEUE"", ""FROM_HOST""]","% bjobs 
 JOBID USER STAT QUEUE FROM_HOST","% bjobs 
 JOBID USER STAT QUEUE FROM_HOST","[""NOUN"", ""PROPN"", ""SPACE"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
551,doc_7ceb,280,"JOB_NAME SUBMIT_TIME
1266 user1 USUSP normal hosta hostb sleep 60 Jun 5 17:39:58
Job owners can suspend only their own jobs.","[""JOB_NAME"", ""SUBMIT_TIME"", ""\n"", ""1266"", ""user1"", ""USUSP"", ""normal"", ""hosta"", ""hostb"", ""sleep"", ""60"", ""Jun"", ""5"", ""17:39:58"", ""\n"", ""Job"", ""owners"", ""can"", ""suspend"", ""only"", ""their"", ""own"", ""jobs"", "".""]","[""job_name"", ""submit_time"", ""\n"", ""1266"", ""user1"", ""USUSP"", ""normal"", ""hosta"", ""hostb"", ""sleep"", ""60"", ""Jun"", ""5"", ""17:39:58"", ""\n"", ""Job"", ""owner"", ""can"", ""suspend"", ""only"", ""their"", ""own"", ""job"", "".""]","[""JOB_NAME"", ""SUBMIT_TIME"", ""\n"", ""1266"", ""user1"", ""USUSP"", ""normal"", ""hosta"", ""hostb"", ""sleep"", ""60"", ""Jun"", ""5"", ""17:39:58"", ""\n"", ""Job"", ""owner"", ""can"", ""suspend"", ""only"", ""their"", ""own"", ""job"", "".""]","job_name submit_time 
 1266 user1 USUSP normal hosta hostb sleep 60 Jun 5 17:39:58 
 Job owner can suspend only their own job .","JOB_NAME SUBMIT_TIME 
 1266 user1 USUSP normal hosta hostb sleep 60 Jun 5 17:39:58 
 Job owner can suspend only their own job .","[""NOUN"", ""NUM"", ""SPACE"", ""NUM"", ""NOUN"", ""PROPN"", ""ADJ"", ""PROPN"", ""PROPN"", ""VERB"", ""NUM"", ""PROPN"", ""NUM"", ""NUM"", ""SPACE"", ""PROPN"", ""NOUN"", ""AUX"", ""VERB"", ""ADV"", ""PRON"", ""ADJ"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
552,doc_7ceb,281,LSF administrators can suspend any job.,"[""LSF"", ""administrators"", ""can"", ""suspend"", ""any"", ""job"", "".""]","[""LSF"", ""administrator"", ""can"", ""suspend"", ""any"", ""job"", "".""]","[""LSF"", ""administrator"", ""can"", ""suspend"", ""any"", ""job"", "".""]",LSF administrator can suspend any job .,LSF administrator can suspend any job .,"[""PROPN"", ""NOUN"", ""AUX"", ""VERB"", ""DET"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
553,doc_7ceb,282,"bresume command
To resume a suspended job, use the bresume command.","[""bresume"", ""command"", ""\n"", ""To"", ""resume"", ""a"", ""suspended"", ""job"", "","", ""use"", ""the"", ""bresume"", ""command"", "".""]","[""bresume"", ""command"", ""\n"", ""to"", ""resume"", ""a"", ""suspend"", ""job"", "","", ""use"", ""the"", ""bresume"", ""command"", "".""]","[""bresume"", ""command"", ""\n"", ""To"", ""resume"", ""a"", ""suspend"", ""job"", "","", ""use"", ""the"", ""bresume"", ""command"", "".""]","bresume command 
 to resume a suspend job , use the bresume command .","bresume command 
 To resume a suspend job , use the bresume command .","[""PROPN"", ""NOUN"", ""SPACE"", ""PART"", ""VERB"", ""DET"", ""VERB"", ""NOUN"", ""PUNCT"", ""VERB"", ""DET"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
554,doc_7ceb,283,"Job <1266> is being resumed
If the job resumes immediately, the bjobs command shows RUN status for job 1266:","[""Job"", ""<"", ""1266"", "">"", ""is"", ""being"", ""resumed"", ""\n"", ""If"", ""the"", ""job"", ""resumes"", ""immediately"", "","", ""the"", ""bjobs"", ""command"", ""shows"", ""RUN"", ""status"", ""for"", ""job"", ""1266"", "":""]","[""Job"", ""<"", ""1266"", "">"", ""be"", ""be"", ""resume"", ""\n"", ""if"", ""the"", ""job"", ""resume"", ""immediately"", "","", ""the"", ""bjobs"", ""command"", ""show"", ""RUN"", ""status"", ""for"", ""job"", ""1266"", "":""]","[""Job"", ""<"", ""1266"", "">"", ""be"", ""be"", ""resume"", ""\n"", ""If"", ""the"", ""job"", ""resume"", ""immediately"", "","", ""the"", ""bjobs"", ""command"", ""show"", ""RUN"", ""status"", ""for"", ""job"", ""1266"", "":""]","Job < 1266 > be be resume 
 if the job resume immediately , the bjobs command show RUN status for job 1266 :","Job < 1266 > be be resume 
 If the job resume immediately , the bjobs command show RUN status for job 1266 :","[""PROPN"", ""X"", ""NUM"", ""X"", ""AUX"", ""AUX"", ""VERB"", ""SPACE"", ""SCONJ"", ""DET"", ""NOUN"", ""VERB"", ""ADV"", ""PUNCT"", ""DET"", ""PROPN"", ""NOUN"", ""VERB"", ""PROPN"", ""NOUN"", ""ADP"", ""NOUN"", ""NUM"", ""PUNCT""]",1,2025-12-02T14:35:33Z
555,doc_7ceb,284,"% bjobs
JOBID USER STAT QUEUE FROM_HOST","[""%"", ""bjobs"", ""\n"", ""JOBID"", ""USER"", ""STAT"", ""QUEUE"", ""FROM_HOST""]","[""%"", ""bjobs"", ""\n"", ""JOBID"", ""USER"", ""STAT"", ""QUEUE"", ""FROM_HOST""]","[""%"", ""bjobs"", ""\n"", ""JOBID"", ""USER"", ""STAT"", ""QUEUE"", ""FROM_HOST""]","% bjobs 
 JOBID USER STAT QUEUE FROM_HOST","% bjobs 
 JOBID USER STAT QUEUE FROM_HOST","[""NOUN"", ""PROPN"", ""SPACE"", ""PROPN"", ""PROPN"", ""PROPN"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
556,doc_7ceb,285,"JOB_NAME SUBMIT_TIME
1266 user1 RUN normal hosta hostb sleep 60 Jun 5 17:39:58
Job owners can resume only their own jobs. LSF administrators can resume any job.","[""JOB_NAME"", ""SUBMIT_TIME"", ""\n"", ""1266"", ""user1"", ""RUN"", ""normal"", ""hosta"", ""hostb"", ""sleep"", ""60"", ""Jun"", ""5"", ""17:39:58"", ""\n"", ""Job"", ""owners"", ""can"", ""resume"", ""only"", ""their"", ""own"", ""jobs"", ""."", ""LSF"", ""administrators"", ""can"", ""resume"", ""any"", ""job"", "".""]","[""job_name"", ""submit_time"", ""\n"", ""1266"", ""user1"", ""RUN"", ""normal"", ""hosta"", ""hostb"", ""sleep"", ""60"", ""Jun"", ""5"", ""17:39:58"", ""\n"", ""Job"", ""owner"", ""can"", ""resume"", ""only"", ""their"", ""own"", ""job"", ""."", ""LSF"", ""administrator"", ""can"", ""resume"", ""any"", ""job"", "".""]","[""JOB_NAME"", ""SUBMIT_TIME"", ""\n"", ""1266"", ""user1"", ""RUN"", ""normal"", ""hosta"", ""hostb"", ""sleep"", ""60"", ""Jun"", ""5"", ""17:39:58"", ""\n"", ""Job"", ""owner"", ""can"", ""resume"", ""only"", ""their"", ""own"", ""job"", ""."", ""LSF"", ""administrator"", ""can"", ""resume"", ""any"", ""job"", "".""]","job_name submit_time 
 1266 user1 RUN normal hosta hostb sleep 60 Jun 5 17:39:58 
 Job owner can resume only their own job . LSF administrator can resume any job .","JOB_NAME SUBMIT_TIME 
 1266 user1 RUN normal hosta hostb sleep 60 Jun 5 17:39:58 
 Job owner can resume only their own job . LSF administrator can resume any job .","[""NOUN"", ""NUM"", ""SPACE"", ""NUM"", ""NOUN"", ""PROPN"", ""ADJ"", ""PROPN"", ""PROPN"", ""VERB"", ""NUM"", ""PROPN"", ""NUM"", ""NUM"", ""SPACE"", ""PROPN"", ""NOUN"", ""AUX"", ""VERB"", ""ADV"", ""PRON"", ""ADJ"", ""NOUN"", ""PUNCT"", ""PROPN"", ""NOUN"", ""AUX"", ""VERB"", ""DET"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
557,doc_7ceb,286,"bkill command
To kill a job, use the bkill command, which sends a signal to the speciﬁed jobs.","[""bkill"", ""command"", ""\n"", ""To"", ""kill"", ""a"", ""job"", "","", ""use"", ""the"", ""bkill"", ""command"", "","", ""which"", ""sends"", ""a"", ""signal"", ""to"", ""the"", ""speciﬁed"", ""jobs"", "".""]","[""bkill"", ""command"", ""\n"", ""to"", ""kill"", ""a"", ""job"", "","", ""use"", ""the"", ""bkill"", ""command"", "","", ""which"", ""send"", ""a"", ""signal"", ""to"", ""the"", ""speciﬁed"", ""job"", "".""]","[""bkill"", ""command"", ""\n"", ""To"", ""kill"", ""a"", ""job"", "","", ""use"", ""the"", ""bkill"", ""command"", "","", ""which"", ""send"", ""a"", ""signal"", ""to"", ""the"", ""speciﬁed"", ""job"", "".""]","bkill command 
 to kill a job , use the bkill command , which send a signal to the speciﬁed job .","bkill command 
 To kill a job , use the bkill command , which send a signal to the speciﬁed job .","[""PROPN"", ""NOUN"", ""SPACE"", ""PART"", ""VERB"", ""DET"", ""NOUN"", ""PUNCT"", ""VERB"", ""DET"", ""NOUN"", ""NOUN"", ""PUNCT"", ""DET"", ""VERB"", ""DET"", ""NOUN"", ""ADP"", ""DET"", ""PROPN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
558,doc_7ceb,287,"For example, if the job owner or the LSF administrator runs the
following command, job 1266 is killed:
Job <1266> is being terminated
Run interactive tasks with lsrun and lsgrun","[""For"", ""example"", "","", ""if"", ""the"", ""job"", ""owner"", ""or"", ""the"", ""LSF"", ""administrator"", ""runs"", ""the"", ""\n"", ""following"", ""command"", "","", ""job"", ""1266"", ""is"", ""killed"", "":"", ""\n"", ""Job"", ""<"", ""1266"", "">"", ""is"", ""being"", ""terminated"", ""\n"", ""Run"", ""interactive"", ""tasks"", ""with"", ""lsrun"", ""and"", ""lsgrun""]","[""for"", ""example"", "","", ""if"", ""the"", ""job"", ""owner"", ""or"", ""the"", ""LSF"", ""administrator"", ""run"", ""the"", ""\n"", ""follow"", ""command"", "","", ""job"", ""1266"", ""be"", ""kill"", "":"", ""\n"", ""Job"", ""<"", ""1266"", "">"", ""be"", ""be"", ""terminate"", ""\n"", ""run"", ""interactive"", ""task"", ""with"", ""lsrun"", ""and"", ""lsgrun""]","[""For"", ""example"", "","", ""if"", ""the"", ""job"", ""owner"", ""or"", ""the"", ""LSF"", ""administrator"", ""run"", ""the"", ""\n"", ""follow"", ""command"", "","", ""job"", ""1266"", ""be"", ""kill"", "":"", ""\n"", ""Job"", ""<"", ""1266"", "">"", ""be"", ""be"", ""terminate"", ""\n"", ""Run"", ""interactive"", ""task"", ""with"", ""lsrun"", ""and"", ""lsgrun""]","for example , if the job owner or the LSF administrator run the 
 follow command , job 1266 be kill : 
 Job < 1266 > be be terminate 
 run interactive task with lsrun and lsgrun","For example , if the job owner or the LSF administrator run the 
 follow command , job 1266 be kill : 
 Job < 1266 > be be terminate 
 Run interactive task with lsrun and lsgrun","[""ADP"", ""NOUN"", ""PUNCT"", ""SCONJ"", ""DET"", ""NOUN"", ""NOUN"", ""CCONJ"", ""DET"", ""PROPN"", ""NOUN"", ""VERB"", ""DET"", ""SPACE"", ""VERB"", ""NOUN"", ""PUNCT"", ""NOUN"", ""NUM"", ""AUX"", ""VERB"", ""PUNCT"", ""SPACE"", ""PROPN"", ""X"", ""NUM"", ""X"", ""AUX"", ""AUX"", ""VERB"", ""SPACE"", ""VERB"", ""ADJ"", ""NOUN"", ""ADP"", ""NOUN"", ""CCONJ"", ""NOUN""]",1,2025-12-02T14:35:33Z
559,doc_7ceb,288,"The lsrun command runs a task on either the current local host or remotely on the best available host, provided it can ﬁnd the necessary resources
and the appropriate host type.","[""The"", ""lsrun"", ""command"", ""runs"", ""a"", ""task"", ""on"", ""either"", ""the"", ""current"", ""local"", ""host"", ""or"", ""remotely"", ""on"", ""the"", ""best"", ""available"", ""host"", "","", ""provided"", ""it"", ""can"", ""ﬁnd"", ""the"", ""necessary"", ""resources"", ""\n"", ""and"", ""the"", ""appropriate"", ""host"", ""type"", "".""]","[""the"", ""lsrun"", ""command"", ""run"", ""a"", ""task"", ""on"", ""either"", ""the"", ""current"", ""local"", ""host"", ""or"", ""remotely"", ""on"", ""the"", ""good"", ""available"", ""host"", "","", ""provide"", ""it"", ""can"", ""ﬁnd"", ""the"", ""necessary"", ""resource"", ""\n"", ""and"", ""the"", ""appropriate"", ""host"", ""type"", "".""]","[""The"", ""lsrun"", ""command"", ""run"", ""a"", ""task"", ""on"", ""either"", ""the"", ""current"", ""local"", ""host"", ""or"", ""remotely"", ""on"", ""the"", ""good"", ""available"", ""host"", "","", ""provide"", ""it"", ""can"", ""ﬁnd"", ""the"", ""necessary"", ""resource"", ""\n"", ""and"", ""the"", ""appropriate"", ""host"", ""type"", "".""]","the lsrun command run a task on either the current local host or remotely on the good available host , provide it can ﬁnd the necessary resource 
 and the appropriate host type .","The lsrun command run a task on either the current local host or remotely on the good available host , provide it can ﬁnd the necessary resource 
 and the appropriate host type .","[""DET"", ""NOUN"", ""NOUN"", ""VERB"", ""DET"", ""NOUN"", ""ADP"", ""CCONJ"", ""DET"", ""ADJ"", ""ADJ"", ""NOUN"", ""CCONJ"", ""ADV"", ""ADP"", ""DET"", ""ADJ"", ""ADJ"", ""NOUN"", ""PUNCT"", ""VERB"", ""PRON"", ""AUX"", ""PROPN"", ""DET"", ""ADJ"", ""NOUN"", ""SPACE"", ""CCONJ"", ""DET"", ""ADJ"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
560,doc_7ceb,289,"The lsgrun command is similar to lsrun, but it runs a task on a group of hosts.","[""The"", ""lsgrun"", ""command"", ""is"", ""similar"", ""to"", ""lsrun"", "","", ""but"", ""it"", ""runs"", ""a"", ""task"", ""on"", ""a"", ""group"", ""of"", ""hosts"", "".""]","[""the"", ""lsgrun"", ""command"", ""be"", ""similar"", ""to"", ""lsrun"", "","", ""but"", ""it"", ""run"", ""a"", ""task"", ""on"", ""a"", ""group"", ""of"", ""host"", "".""]","[""The"", ""lsgrun"", ""command"", ""be"", ""similar"", ""to"", ""lsrun"", "","", ""but"", ""it"", ""run"", ""a"", ""task"", ""on"", ""a"", ""group"", ""of"", ""host"", "".""]","the lsgrun command be similar to lsrun , but it run a task on a group of host .","The lsgrun command be similar to lsrun , but it run a task on a group of host .","[""DET"", ""NOUN"", ""NOUN"", ""AUX"", ""ADJ"", ""ADP"", ""NOUN"", ""PUNCT"", ""CCONJ"", ""PRON"", ""VERB"", ""DET"", ""NOUN"", ""ADP"", ""DET"", ""NOUN"", ""ADP"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
561,doc_7ceb,290,The following command runs the ls command.,"[""The"", ""following"", ""command"", ""runs"", ""the"", ""ls"", ""command"", "".""]","[""the"", ""follow"", ""command"", ""run"", ""the"", ""ls"", ""command"", "".""]","[""The"", ""follow"", ""command"", ""run"", ""the"", ""ls"", ""command"", "".""]",the follow command run the ls command .,The follow command run the ls command .,"[""DET"", ""VERB"", ""NOUN"", ""VERB"", ""DET"", ""ADJ"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
