id,seed_chunk_id,cq_text,supporting_chunk_ids_json,terms_used_json,model_id,raw_json
193,doc_4387_chunk_0003,What is the maximum number of jobs that can be submitted to the SLURM scheduler at once per partition?,"[""doc_4388_chunk_0001""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM scheduler at once per partition?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0001""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""partition""]}"
194,doc_4387_chunk_0003,What command option is used in SLURM to request a specific number of CPUs for a job?,"[""doc_4388_chunk_0003""]","[""SLURM"", ""command option"", ""specific"", ""CPUs"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used in SLURM to request a specific number of CPUs for a job?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0003""], ""terms_used"": [""SLURM"", ""command option"", ""specific"", ""CPUs"", ""job""]}"
195,doc_0117_chunk_0002,What is the maximum number of jobs that can be submitted to the HPC system at a time?,"[""doc_0117_chunk_0002""]","[""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the HPC system at a time?"", ""supporting_chunk_ids"": [""doc_0117_chunk_0002""], ""terms_used"": [""maximum"", ""jobs"", ""submitted""]}"
196,doc_0117_chunk_0002,What command is used to submit a job to the HPC system using SLURM?,"[""doc_0117_chunk_0002""]","[""command"", ""submit"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the HPC system using SLURM?"", ""supporting_chunk_ids"": [""doc_0117_chunk_0002""], ""terms_used"": [""command"", ""submit"", ""SLURM""]}"
197,doc_0117_chunk_0002,What is the default partition for jobs submitted to the HPC system using SLURM?,"[""doc_0117_chunk_0002""]","[""default"", ""partition"", ""jobs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the HPC system using SLURM?"", ""supporting_chunk_ids"": [""doc_0117_chunk_0002""], ""terms_used"": [""default"", ""partition"", ""jobs"", ""SLURM""]}"
198,doc_4387_chunk_0004,What is the default partition for jobs submitted to the LSF job scheduler?,"[""doc_4389_chunk_0002""]","[""LSF"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the LSF job scheduler?"", ""supporting_chunk_ids"": [""doc_4389_chunk_0002""], ""terms_used"": [""LSF"", ""default"", ""partition"", ""jobs""]}"
199,doc_4387_chunk_0004,What is the command to cancel a job in the SLURM scheduler using its job ID?,"[""doc_4388_chunk_0003""]","[""SLURM"", ""command"", ""cancel"", ""job"", ""ID""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command to cancel a job in the SLURM scheduler using its job ID?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0003""], ""terms_used"": [""SLURM"", ""command"", ""cancel"", ""job"", ""ID""]}"
200,doc_04b1_chunk_0001,What is the maximum number of jobs that can be submitted to the SLURM scheduler at a time?,"[""doc_04b1_chunk_0001""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM scheduler at a time?"", ""supporting_chunk_ids"": [""doc_04b1_chunk_0001""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
201,doc_04b1_chunk_0001,What command is used to cancel a job in the SLURM scheduler?,"[""doc_04b1_chunk_0001""]","[""SLURM"", ""cancel"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a job in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_04b1_chunk_0001""], ""terms_used"": [""SLURM"", ""cancel"", ""job""]}"
202,doc_04b1_chunk_0001,What is the default partition for jobs submitted to the SLURM scheduler if no partition is specified?,"[""doc_04b1_chunk_0001""]","[""SLURM"", ""default"", ""partition"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the SLURM scheduler if no partition is specified?"", ""supporting_chunk_ids"": [""doc_04b1_chunk_0001""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""submitted""]}"
203,doc_04b1_chunk_0002,What is the maximum number of jobs that can be submitted to the SLURM job scheduler at a single time?,"[""doc_04b1_chunk_0002""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM job scheduler at a single time?"", ""supporting_chunk_ids"": [""doc_04b1_chunk_0002""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
204,doc_04b1_chunk_0002,What is the default partition for jobs submitted to the SLURM job scheduler if no partition is specified?,"[""doc_04b1_chunk_0002""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the SLURM job scheduler if no partition is specified?"", ""supporting_chunk_ids"": [""doc_04b1_chunk_0002""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
205,doc_4387_chunk_0007,What is the default value for the SLURM partition that a user can submit jobs to?,"[""doc_4388_chunk_0002""]","[""SLURM"", ""partition"", ""default"", ""value""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition that a user can submit jobs to?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0002""], ""terms_used"": [""SLURM"", ""partition"", ""default"", ""value""]}"
206,doc_4387_chunk_0009,"What is the maximum number of jobs that can be submitted simultaneously in an SLURM cluster, as specified in the SLURM configuration file?","[""doc_4387_chunk_0009""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""simultaneously"", ""SLURM configuration file""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted simultaneously in an SLURM cluster, as specified in the SLURM configuration file?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0009""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted"", ""simultaneously"", ""SLURM configuration file""]}"
207,doc_4387_chunk_0009,What is the default value for the SLURM partition's state in the SLURM configuration file?,"[""doc_4387_chunk_0009""]","[""SLURM"", ""partition's state"", ""default value"", ""SLURM configuration file""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition's state in the SLURM configuration file?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0009""], ""terms_used"": [""SLURM"", ""partition's state"", ""default value"", ""SLURM configuration file""]}"
208,doc_4387_chunk_0009,What command is used to modify the state of an SLURM partition in the SLURM control nodes?,"[""doc_4387_chunk_0009""]","[""SLURM"", ""command"", ""modify"", ""state"", ""SLURM partition"", ""control nodes""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to modify the state of an SLURM partition in the SLURM control nodes?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0009""], ""terms_used"": [""SLURM"", ""command"", ""modify"", ""state"", ""SLURM partition"", ""control nodes""]}"
209,doc_04b1_chunk_0006,What is the purpose of the '--exclusive' option when submitting a job to the SLURM scheduler?,"[""doc_04b1_chunk_0006""]","[""SLURM"", ""--exclusive"", ""purpose""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the purpose of the '--exclusive' option when submitting a job to the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_04b1_chunk_0006""], ""terms_used"": [""SLURM"", ""--exclusive"", ""purpose""]}"
210,doc_04b1_chunk_0007,What command is used to submit a job to the SLURM scheduler?,"[""doc_04b1_chunk_0007""]","[""SLURM"", ""command"", ""submit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_04b1_chunk_0007""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job""]}"
211,doc_4387_chunk_0011,What command option is used to specify the number of CPUs for a job in the SLURM scheduler?,"[""doc_4387_chunk_0011""]","[""SLURM"", ""command"", ""option"", ""CPUs"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to specify the number of CPUs for a job in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0011""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""CPUs"", ""job""]}"
212,doc_4387_chunk_0012,"What is the command to cancel a job in the SLURM job scheduler, given the job ID?","[""doc_4387_chunk_0012""]","[""SLURM"", ""command"", ""cancel"", ""job ID""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command to cancel a job in the SLURM job scheduler, given the job ID?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0012""], ""terms_used"": [""SLURM"", ""command"", ""cancel"", ""job ID""]}"
213,doc_05b9_chunk_0001,What is the default state of a job in the SLURM job scheduler when it is first submitted?,"[""doc_05b9_chunk_0001""]","[""SLURM"", ""job"", ""default"", ""state""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM job scheduler when it is first submitted?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0001""], ""terms_used"": [""SLURM"", ""job"", ""default"", ""state""]}"
214,doc_05b9_chunk_0001,What command is used to cancel a job in the SLURM job scheduler?,"[""doc_05b9_chunk_0001""]","[""SLURM"", ""command"", ""cancel"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a job in the SLURM job scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0001""], ""terms_used"": [""SLURM"", ""command"", ""cancel"", ""job""]}"
215,doc_05b9_chunk_0003,What command or option is used in SLURM to specify the number of CPUs for a job?,"[""doc_05b9_chunk_0003""]","[""SLURM"", ""command"", ""CPUs"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command or option is used in SLURM to specify the number of CPUs for a job?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0003""], ""terms_used"": [""SLURM"", ""command"", ""CPUs"", ""job""]}"
216,doc_4387_chunk_0017,What is the command to cancel a job in the SLURM job scheduler using its job ID?,"[""doc_4388_chunk_0020""]","[""SLURM"", ""command"", ""cancel"", ""job"", ""ID""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the command to cancel a job in the SLURM job scheduler using its job ID?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0020""], ""terms_used"": [""SLURM"", ""command"", ""cancel"", ""job"", ""ID""]}"
217,doc_05b9_chunk_0007,What is the maximum number of jobs that can be submitted to the SLURM scheduler at a single time?,"[""doc_05b9_chunk_0007""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM scheduler at a single time?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0007""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
218,doc_05b9_chunk_0007,What is the default time limit for a job running on the LSF scheduler?,"[""doc_05b9_chunk_0007""]","[""LSF"", ""default"", ""time limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the LSF scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0007""], ""terms_used"": [""LSF"", ""default"", ""time limit"", ""job""]}"
219,doc_4387_chunk_0019,What command is used to check the status of a job in the SLURM queue?,"[""doc_4388_chunk_0021""]","[""command"", ""job"", ""SLURM"", ""queue"", ""status""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to check the status of a job in the SLURM queue?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0021""], ""terms_used"": [""command"", ""job"", ""SLURM"", ""queue"", ""status""]}"
220,doc_05b9_chunk_0008,What is the default state of a job in the SLURM scheduler when it is first submitted?,"[""doc_05b9_chunk_0008""]","[""SLURM"", ""job"", ""default"", ""state""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM scheduler when it is first submitted?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0008""], ""terms_used"": [""SLURM"", ""job"", ""default"", ""state""]}"
221,doc_4387_chunk_0020,What is the maximum number of jobs that can be submitted to the SLURM job scheduler at once?,"[""doc_4388_chunk_0021""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM job scheduler at once?"", ""supporting_chunk_ids"": [""doc_4388_chunk_0021""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
222,doc_4387_chunk_0020,What command option is used to specify the number of CPUs for a job in the SLURM job scheduler?,"[""doc_4387_chunk_0020""]","[""SLURM"", ""command option"", ""CPUs"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to specify the number of CPUs for a job in the SLURM job scheduler?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0020""], ""terms_used"": [""SLURM"", ""command option"", ""CPUs"", ""job""]}"
223,doc_4387_chunk_0021,What command is used to cancel a specific job in an LSF cluster?,"[""doc_4389_chunk_0023""]","[""LSF"", ""command"", ""cancel"", ""specific job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a specific job in an LSF cluster?"", ""supporting_chunk_ids"": [""doc_4389_chunk_0023""], ""terms_used"": [""LSF"", ""command"", ""cancel"", ""specific job""]}"
224,doc_4387_chunk_0021,What is the default value for the SLURM partition name when creating a new partition?,"[""doc_4390_chunk_0024""]","[""SLURM"", ""partition name"", ""default value"", ""new partition""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition name when creating a new partition?"", ""supporting_chunk_ids"": [""doc_4390_chunk_0024""], ""terms_used"": [""SLURM"", ""partition name"", ""default value"", ""new partition""]}"
225,doc_05b9_chunk_0010,What is the default partition for jobs in the SLURM scheduler?,"[""doc_05b9_chunk_0010""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0010""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
226,doc_4387_chunk_0022,What is the maximum number of jobs that can be submitted simultaneously on a single node in an HPC system according to the SLURM documentation?,"[""doc_4387_chunk_0022""]","[""maximum"", ""jobs"", ""simultaneously"", ""single node"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted simultaneously on a single node in an HPC system according to the SLURM documentation?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0022""], ""terms_used"": [""maximum"", ""jobs"", ""simultaneously"", ""single node"", ""SLURM""]}"
227,doc_4387_chunk_0022,What is the default value for the SLURM partition's 'state' attribute when it is created?,"[""doc_4387_chunk_0022""]","[""default"", ""value"", ""partition's"", ""'state'"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition's 'state' attribute when it is created?"", ""supporting_chunk_ids"": [""doc_4387_chunk_0022""], ""terms_used"": [""default"", ""value"", ""partition's"", ""'state'"", ""SLURM""]}"
228,doc_05b9_chunk_0012,What is the default state of a job in the SLURM scheduler when it is not running?,"[""doc_05b9_chunk_0012""]","[""SLURM"", ""job"", ""default"", ""state"", ""running""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM scheduler when it is not running?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0012""], ""terms_used"": [""SLURM"", ""job"", ""default"", ""state"", ""running""]}"
