id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
1426,1426,"Jobs
with higher system APS settings have priority over jobs with lower system APS settings.",jobs,have,priority,ACCEPT,1.0,"The sentence states that jobs with higher APS settings have priority over jobs with lower APS settings, which is a clear example of the 'have' relation with the object 'priority'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1427,1427,"For example, after running these commands:
a. bmod -aps ""system=10"" 108
b. bmod -aps ""admin=20"" 108
c. bmod -apsn 108
bhist -l shows the sequence changes to job 108:
bhist -l
Job <108>, User <user1>, Project <default>, Command <sleep 10000>",sequence,change_to,job,ACCEPT,1.0,"The sentence describes a change of a sequence to a job, which is a valid non-taxonomic relation for HPC schedulers.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1428,1428,"When APS is enabled in the queue with APS_PRIORITY, the FAIRSHARE_QUEUES parameter is ignored.",aps,enable_in,queue,ACCEPT,1.0,The sentence explicitly states that 'APS is enabled in the queue' and 'the FAIRSHARE_QUEUES parameter is ignored' when 'APS_PRIORITY' is set. This implies a causal relationship between 'APS' and 'queue' being enabled and the ignoring of the 'FAIRSHARE_QUEUES' parameter.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1430,1430,The order that the pending jobs are displayed is the order in which the jobs are considered for dispatch.,jobs,consider_for,dispatch,ACCEPT,1.0,"The sentence states that the order of pending jobs is the order in which they are considered for dispatch, implying a 'consider_for' relation between jobs and dispatch.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1431,1431,"Finally, jobs not in an APS queue are listed. Jobs with equal APS values are listed in order of
submission time.",jobs,list_in,order,ACCEPT,1.0,"The sentence states that jobs not in an APS queue are listed, and it is clear that 'list_in' is the relation that represents this relationship between jobs and the order in which they are listed.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1434,1434,"Jobs may be dispatched in the
order the queues are conﬁgured in lsb.queues.",jobs,dispatch_in,order,ACCEPT,0.8,"The sentence suggests that jobs can be dispatched based on the order of queues, which is a valid relation for dispatch_in.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1439,1439,"Resource reservation
The resource reservation is based on queue policies.",resource reservation,base_on,queue policy,ACCEPT,1.0,"The sentence explicitly states that the resource reservation is based on queue policies, indicating a base_on relation between the two.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1440,1440,The preemption is based on queue policies.,preemption,base_on,queue policy,ACCEPT,1.0,The sentence explicitly states that 'preemption is based on queue policies'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1441,1441,"Resize release requests decrease number of slots in use,
and increase user priority. The faster a resizable job grows, the lower the user priority is, the less likely a pending allocation
request can get more slots.",resize release request,decrease,number,ACCEPT,1.0,The sentence explicitly states that'resize release requests decrease number of slots in use'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1444,1444,"MAX_JOB_REQUEUE in lsb.applications overrides lsb.queues, and lsb.queues overrides lsb.params conﬁguration.",max_job_requeue,override,lsb param,ACCEPT,1.0,"The sentence explicitly states that'max_job_requeue in lsb.applications overrides lsb.queues, and lsb.queues overrides lsb.params configuration.' This implies a relation of 'override' between'max_job_requeue' and 'lsb param'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1447,1447,"In this
situation, it is possible for a job to be dispatched to hosts on which the job has previously exited with an exclusive exit code.",job,exit_with,exclusive exit code,ACCEPT,1.0,"The sentence explicitly states that a job can exit with an exclusive exit code on a host, implying a relation between a job and an exclusive exit code.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1448,1448,"Multicluster job forwarding model
For jobs sent to a remote cluster, arguments of bsub -Q take effect on remote clusters.",forwarding model,take,effect,ACCEPT,1.0,"The sentence states that 'arguments of bsub -Q take effect on remote clusters', which implies a 'take' relation between 'arguments of bsub -Q' and 'effect' on remote clusters.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1449,1449,"Multicluster job forwarding model
For jobs sent to a remote cluster, arguments of bsub -Q take effect on remote clusters.",argument,take,effect,ACCEPT,0.9,"The sentence states that 'arguments of bsub -Q take effect on remote clusters', which implies a 'take' relation between 'arguments' and 'effect' on remote clusters.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1450,1450,"Multicluster lease model
The arguments of bsub -Q apply to jobs running on remote leased hosts as if they are running on local hosts.",argument,apply_to,jobs,ACCEPT,0.9,"The sentence states that the 'arguments' of bsub -Q apply to 'jobs'. The term 'apply to' is a common term used in the context of HPC schedulers to describe the relationship between arguments and jobs. The sentence also states that this relationship applies to jobs running on remote leased hosts, which is consistent with the general functionality of HPC schedulers to manage jobs across multiple hosts.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1451,1451,"If a job ran on a host and
exited with an exclusive exit code before mbatchd was restarted, the job could be dispatched to the same host again after mbatchd is
restarted.",job,run_on,host,ACCEPT,0.9,"The sentence states that a job can run on a host again after it has exited, which implies a 'run_on' relation between the job and the host.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1452,1452,"However, if a job running on hostA
exits with value 20 and is re-queued, it can only be dispatched to hostB or hostC.
If the job runs on hostB and exits with a value of 20 again, it can only be dispatched on hostC. Finally, if the job runs on hostC and exits with a value
of 20, it cannot be dispatched to any of the hosts, so it is pending forever.",job,run_on,hostb,ACCEPT,0.8,The sentence mentions that a job can be dispatched to hostB or hostC after running on hostA and exiting with a value of 20. This implies a run_on relation between the job and each of the hosts.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1453,1453,"However, if a job running on hostA
exits with value 20 and is re-queued, it can only be dispatched to hostB or hostC.
If the job runs on hostB and exits with a value of 20 again, it can only be dispatched on hostC. Finally, if the job runs on hostC and exits with a value
of 20, it cannot be dispatched to any of the hosts, so it is pending forever.",job,run_on,hostc,ACCEPT,0.9,The sentence mentions that a job can be dispatched to different hosts based on its exit status and previous host. This implies a 'run_on' relation between jobs and hosts.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1454,1454,"Procedure
To re-queue one job, use brequeue.",procedure,use,brequeue,ACCEPT,1.0,The sentence explicitly states that 'brequeue' is used for're-queuing one job' which is a type of 'procedure'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1455,1455,"If job 109 has a priority of 4, it is placed after all the other jobs with the same
priority.",job,have,priority,ACCEPT,1.0,The sentence explicitly states that 'job 109 has a priority of 4' and that 'it is placed after all the other jobs with the same priority'. This is a clear example of the 'have' relation between a job and its priority.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1456,1456,"The jobs have the job IDs 45, 67, and 90.",jobs,have,job,ACCEPT,1.0,"The sentence explicitly states that jobs have job IDs, which is a property of jobs and can be considered a real relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1457,1457,"The jobs have the job IDs 45, 67, and 90.",jobs,have,ids,ACCEPT,1.0,The sentence explicitly states that jobs have ids.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1458,1458,"Automatic job rerun can be enabled at the job level, by the user, or at the queue level, by the LSF administrator.",automatic job rerun,enable_at,job level,ACCEPT,1.0,"The sentence states that automatic job rerun can be enabled at the job level, which implies a relation between automatic job rerun and job level.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1459,1459,"LSF dispatches the job as if it was a new submission, even if
the job has been check-pointed.",lsf,dispatch,job,ACCEPT,1.0,"The sentence explicitly states that LSF dispatches a job, which is the definition of the 'dispatch' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1460,1460,"Execution host failures
If the execution host fails, LSF dispatches the job to another host. You receive a mail message informing you of the host failure and the re-queuing of
the job.",lsf,dispatch,job,ACCEPT,1.0,"The sentence states that LSF dispatches a job to another host when the execution host fails, which is the definition of the 'dispatch' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1461,1461,"LSF considers jobs without a run time limit or an estimated run time as never ﬁnished once
they are dispatched to the simulation-based estimator.",lsf,consider,jobs,ACCEPT,1.0,The sentence states that LSF considers jobs without a run time limit or an estimated run time as never finished. This implies a relation of 'consider' between LSF and jobs.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1462,1462,"To enable the simulation-based estimator, deﬁne LSB_ENABLE_ESTIMATION=Y in lsf.conf. When enabled, the estimator starts up ﬁve minutes after
mbatchd starts or restarts. By default, the estimator provides predictions for the ﬁrst 1000 jobs or for predicted start times up to one week in the
future, whichever comes ﬁrst.",estimator,provide_in,future,ACCEPT,0.9,"The sentence states that the estimator provides predictions for future jobs, which aligns with the 'provide_in' relation between estimator and future.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1465,1465,The results are shown in the ESTIMATION section of the output.,result,show_in,estimation section,ACCEPT,1.0,The sentence explicitly states that'results' are'shown in' the 'ESTIMATION section'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1466,1466,"If the job start time estimator successfully estimated a job start time and host allocation, the following details are shown in the bjobs -l command
output:
ESTIMATION:",time estimator,estimate,job start time,ACCEPT,1.0,"The sentence states that the job start time estimator provides an estimation for the job start time, which is a real relation between the time estimator and the job start time.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
1467,1467,"For the jobs submitted or requeued before this
round of simulation, bjobs -l shows the lower bound of the estimated job start time (that is, the earliest possible job start time).",l,show_for,jobs,ACCEPT,1.0,The sentence states that 'bjobs -l shows the lower bound of the estimated job start time for jobs'. This is a clear indication that the'show_for' relation holds between 'l' and 'jobs'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
